origin,month,dep_delay,arr_delay,cancelled,cancellation_code,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
TPA,6,22.0,3.0,0,N,0,0,0,0,0
SFO,5,-5.0,-40.0,0,N,0,0,0,0,0
OAK,6,-4.0,-14.0,0,N,0,0,0,0,0
ELP,3,-5.0,-11.0,0,N,0,0,0,0,0
LAS,11,-16.0,-4.0,0,N,0,0,0,0,0
DEN,2,-1.0,10.0,0,N,0,0,0,0,0
JFK,11,-10.0,-18.0,0,N,0,0,0,0,0
PHL,1,-10.0,-14.0,0,N,0,0,0,0,0
CID,5,-2.0,-10.0,0,N,0,0,0,0,0
JAX,10,-7.0,-14.0,0,N,0,0,0,0,0
DEN,7,-8.0,-19.0,0,N,0,0,0,0,0
PHX,8,-1.0,-10.0,0,N,0,0,0,0,0
RSW,11,-6.0,-2.0,0,N,0,0,0,0,0
PHX,6,206.0,215.0,0,N,206,0,9,0,0
FLL,1,-8.0,-9.0,0,N,0,0,0,0,0
AUS,9,-1.0,9.0,0,N,0,0,0,0,0
GEG,11,19.0,3.0,0,N,0,0,0,0,0
ATW,4,-7.0,-16.0,0,N,0,0,0,0,0
DFW,11,-10.0,-17.0,0,N,0,0,0,0,0
LGA,5,-8.0,-24.0,0,N,0,0,0,0,0
PDX,9,-10.0,-16.0,0,N,0,0,0,0,0
BNA,8,60.0,61.0,0,N,1,0,1,0,59
BOS,6,26.0,27.0,0,N,0,0,27,0,0
MDW,11,-1.0,-28.0,0,N,0,0,0,0,0
DFW,11,39.0,28.0,0,N,4,0,0,0,24
DFW,12,0.0,-7.0,0,N,0,0,0,0,0
BHM,2,-12.0,-23.0,0,N,0,0,0,0,0
LAX,1,-3.0,-8.0,0,N,0,0,0,0,0
SEA,8,-6.0,-17.0,0,N,0,0,0,0,0
PHX,3,-3.0,-6.0,0,N,0,0,0,0,0
ATL,7,0.0,-13.0,0,N,0,0,0,0,0
IAD,9,-11.0,-15.0,0,N,0,0,0,0,0
SAN,11,5.0,24.0,0,N,0,0,24,0,0
DTW,7,52.0,35.0,0,N,1,0,0,0,34
ATL,9,1.0,-12.0,0,N,0,0,0,0,0
SEA,3,8.0,56.0,0,N,8,0,48,0,0
RDD,1,-5.0,-19.0,0,N,0,0,0,0,0
DEN,12,-7.0,-25.0,0,N,0,0,0,0,0
OMA,7,-9.0,-21.0,0,N,0,0,0,0,0
DFW,11,15.0,-4.0,0,N,0,0,0,0,0
IAH,8,36.0,52.0,0,N,19,0,16,0,17
ATL,2,-8.0,-24.0,0,N,0,0,0,0,0
BZN,3,-9.0,-28.0,0,N,0,0,0,0,0
SFO,8,33.0,16.0,0,N,16,0,0,0,0
HPN,4,3.0,11.0,0,N,0,0,0,0,0
LAX,8,-5.0,2.0,0,N,0,0,0,0,0
SLC,3,31.0,,0,N,0,0,0,0,0
LAS,5,9.0,0.0,0,N,0,0,0,0,0
EYW,1,,,1,B,0,0,0,0,0
SLC,12,114.0,97.0,0,N,97,0,0,0,0
PNS,7,-4.0,-5.0,0,N,0,0,0,0,0
DFW,12,-4.0,8.0,0,N,0,0,0,0,0
SEA,6,-2.0,-12.0,0,N,0,0,0,0,0
LAX,6,-2.0,-23.0,0,N,0,0,0,0,0
IAH,7,-1.0,-12.0,0,N,0,0,0,0,0
BNA,2,16.0,20.0,0,N,0,0,4,0,16
PIE,7,34.0,26.0,0,N,0,26,0,0,0
ORD,2,-3.0,-25.0,0,N,0,0,0,0,0
SAT,4,-3.0,5.0,0,N,0,0,0,0,0
DEN,5,28.0,10.0,0,N,0,0,0,0,0
DAL,9,17.0,16.0,0,N,16,0,0,0,0
SAN,10,5.0,-5.0,0,N,0,0,0,0,0
HOU,9,12.0,5.0,0,N,0,0,0,0,0
ILM,9,-10.0,-20.0,0,N,0,0,0,0,0
HOU,6,-4.0,-8.0,0,N,0,0,0,0,0
IAH,2,-4.0,-4.0,0,N,0,0,0,0,0
IAH,12,0.0,10.0,0,N,0,0,0,0,0
DFW,10,59.0,40.0,0,N,40,0,0,0,0
RAP,11,-1.0,-16.0,0,N,0,0,0,0,0
DFW,2,-2.0,-1.0,0,N,0,0,0,0,0
MYR,6,-9.0,-12.0,0,N,0,0,0,0,0
DFW,7,17.0,-8.0,0,N,0,0,0,0,0
JFK,8,-7.0,68.0,0,N,0,0,68,0,0
BUR,11,-2.0,-12.0,0,N,0,0,0,0,0
DCA,7,-1.0,-11.0,0,N,0,0,0,0,0
DTW,12,-7.0,-25.0,0,N,0,0,0,0,0
JFK,11,23.0,-3.0,0,N,0,0,0,0,0
ATL,9,-7.0,-13.0,0,N,0,0,0,0,0
PIA,1,-3.0,-3.0,0,N,0,0,0,0,0
LAS,7,4.0,1.0,0,N,0,0,0,0,0
LGA,3,-5.0,-36.0,0,N,0,0,0,0,0
HRL,10,30.0,17.0,0,N,0,0,0,0,17
ORD,10,40.0,34.0,0,N,34,0,0,0,0
SJC,11,7.0,-3.0,0,N,0,0,0,0,0
SJC,7,-6.0,-11.0,0,N,0,0,0,0,0
SFO,3,2.0,-19.0,0,N,0,0,0,0,0
LAS,10,-1.0,-14.0,0,N,0,0,0,0,0
JFK,6,0.0,-15.0,0,N,0,0,0,0,0
ITO,11,-4.0,-2.0,0,N,0,0,0,0,0
HOU,3,22.0,17.0,0,N,0,0,0,0,17
OGG,12,0.0,4.0,0,N,0,0,0,0,0
FLL,12,-8.0,-16.0,0,N,0,0,0,0,0
CLT,12,-5.0,-11.0,0,N,0,0,0,0,0
DFW,2,15.0,16.0,0,N,15,0,1,0,0
DEN,6,-4.0,-9.0,0,N,0,0,0,0,0
MGM,1,-7.0,-13.0,0,N,0,0,0,0,0
OAK,7,22.0,12.0,0,N,0,0,0,0,0
GSO,7,55.0,57.0,0,N,0,0,18,0,39
DFW,1,-3.0,0.0,0,N,0,0,0,0,0
SLC,9,1.0,6.0,0,N,0,0,0,0,0
EWR,9,-5.0,-23.0,0,N,0,0,0,0,0
MCO,3,-4.0,-26.0,0,N,0,0,0,0,0
DCA,3,-2.0,-18.0,0,N,0,0,0,0,0
LAX,4,92.0,90.0,0,N,80,0,0,0,10
PHX,1,-7.0,-3.0,0,N,0,0,0,0,0
MDW,11,-5.0,-18.0,0,N,0,0,0,0,0
DEN,11,-6.0,2.0,0,N,0,0,0,0,0
XNA,11,-9.0,-16.0,0,N,0,0,0,0,0
MIA,5,-2.0,-40.0,0,N,0,0,0,0,0
LGA,7,29.0,52.0,0,N,11,0,41,0,0
MBS,8,-3.0,-4.0,0,N,0,0,0,0,0
GSO,6,-8.0,-23.0,0,N,0,0,0,0,0
BNA,11,16.0,2.0,0,N,0,0,0,0,0
ORD,5,103.0,71.0,0,N,11,0,1,0,59
ABE,6,-2.0,-16.0,0,N,0,0,0,0,0
ATL,1,46.0,26.0,0,N,9,0,0,0,17
MSY,10,-8.0,-18.0,0,N,0,0,0,0,0
SLC,12,-8.0,-23.0,0,N,0,0,0,0,0
RDU,11,-11.0,-13.0,0,N,0,0,0,0,0
DCA,8,-8.0,-46.0,0,N,0,0,0,0,0
DEN,7,-7.0,5.0,0,N,0,0,0,0,0
BDL,9,-2.0,-7.0,0,N,0,0,0,0,0
MKE,2,-2.0,-13.0,0,N,0,0,0,0,0
DAL,2,77.0,68.0,0,N,68,0,0,0,0
ATL,11,-7.0,-17.0,0,N,0,0,0,0,0
LAX,1,0.0,9.0,0,N,0,0,0,0,0
DCA,1,-7.0,-18.0,0,N,0,0,0,0,0
CHO,9,-7.0,-17.0,0,N,0,0,0,0,0
EWR,10,-6.0,-15.0,0,N,0,0,0,0,0
DEN,3,22.0,23.0,0,N,7,0,1,0,15
MDW,9,-4.0,5.0,0,N,0,0,0,0,0
PIA,5,18.0,19.0,0,N,0,0,1,0,18
PHX,11,-7.0,-10.0,0,N,0,0,0,0,0
OKC,7,-5.0,-20.0,0,N,0,0,0,0,0
FLL,5,69.0,87.0,0,N,69,0,18,0,0
BWI,6,3.0,9.0,0,N,0,0,0,0,0
MHK,2,-3.0,-3.0,0,N,0,0,0,0,0
SLC,5,-9.0,-28.0,0,N,0,0,0,0,0
SAT,9,1.0,0.0,0,N,0,0,0,0,0
MIA,11,-2.0,-11.0,0,N,0,0,0,0,0
PHL,1,57.0,50.0,0,N,0,0,0,0,50
LAX,4,-11.0,-2.0,0,N,0,0,0,0,0
DFW,3,585.0,585.0,0,N,17,0,0,0,568
MSP,10,-4.0,-23.0,0,N,0,0,0,0,0
SJC,3,-3.0,-7.0,0,N,0,0,0,0,0
PHX,3,-7.0,-7.0,0,N,0,0,0,0,0
DTW,12,10.0,29.0,0,N,10,0,19,0,0
CAE,3,-10.0,-24.0,0,N,0,0,0,0,0
RDM,9,-7.0,51.0,0,N,0,0,51,0,0
LAS,9,-6.0,-5.0,0,N,0,0,0,0,0
JFK,9,10.0,-20.0,0,N,0,0,0,0,0
DFW,11,-4.0,6.0,0,N,0,0,0,0,0
DFW,3,-5.0,-3.0,0,N,0,0,0,0,0
CRW,2,-6.0,-13.0,0,N,0,0,0,0,0
SLC,3,4.0,1.0,0,N,0,0,0,0,0
JFK,6,-3.0,-12.0,0,N,0,0,0,0,0
PHX,9,-8.0,-20.0,0,N,0,0,0,0,0
JFK,12,10.0,-13.0,0,N,0,0,0,0,0
ORD,7,-5.0,6.0,0,N,0,0,0,0,0
LGA,7,27.0,20.0,0,N,7,13,0,0,0
MKE,2,-8.0,-26.0,0,N,0,0,0,0,0
SNA,6,-1.0,-6.0,0,N,0,0,0,0,0
DEN,9,-5.0,-8.0,0,N,0,0,0,0,0
ABQ,8,7.0,-6.0,0,N,0,0,0,0,0
FLL,12,33.0,25.0,0,N,15,0,10,0,0
HNL,11,20.0,14.0,0,N,0,0,0,0,0
SFO,4,83.0,88.0,0,N,5,0,5,0,78
SEA,8,9.0,16.0,0,N,9,0,7,0,0
DTW,3,4.0,-2.0,0,N,0,0,0,0,0
SAT,4,9.0,-7.0,0,N,0,0,0,0,0
SJC,10,-3.0,0.0,0,N,0,0,0,0,0
DCA,3,-6.0,-24.0,0,N,0,0,0,0,0
ATL,2,3.0,14.0,0,N,0,0,0,0,0
TUL,12,20.0,1.0,0,N,0,0,0,0,0
ORD,6,-3.0,-18.0,0,N,0,0,0,0,0
SAV,11,22.0,15.0,0,N,4,0,0,0,11
DEN,1,121.0,122.0,0,N,121,0,1,0,0
GRR,4,-10.0,-17.0,0,N,0,0,0,0,0
SLC,5,3.0,-8.0,0,N,0,0,0,0,0
MCO,12,3.0,-4.0,0,N,0,0,0,0,0
LAX,11,-6.0,-3.0,0,N,0,0,0,0,0
SYR,5,-4.0,10.0,0,N,0,0,0,0,0
LAX,6,-7.0,-15.0,0,N,0,0,0,0,0
BOS,6,-4.0,-8.0,0,N,0,0,0,0,0
CLT,2,-8.0,-25.0,0,N,0,0,0,0,0
JFK,8,25.0,34.0,0,N,0,0,23,0,11
STL,11,-3.0,-17.0,0,N,0,0,0,0,0
RNO,12,-11.0,-17.0,0,N,0,0,0,0,0
MCO,3,-8.0,-23.0,0,N,0,0,0,0,0
FLL,3,-6.0,-14.0,0,N,0,0,0,0,0
PHX,9,3.0,-2.0,0,N,0,0,0,0,0
BOS,8,-3.0,-27.0,0,N,0,0,0,0,0
PHX,6,27.0,18.0,0,N,9,0,0,0,9
ATL,3,-4.0,-8.0,0,N,0,0,0,0,0
HRL,2,-1.0,6.0,0,N,0,0,0,0,0
JAX,5,-7.0,-23.0,0,N,0,0,0,0,0
STL,4,2.0,-5.0,0,N,0,0,0,0,0
ELP,8,-10.0,-32.0,0,N,0,0,0,0,0
DFW,6,7.0,-3.0,0,N,0,0,0,0,0
MCI,5,-5.0,-19.0,0,N,0,0,0,0,0
MCI,6,21.0,33.0,0,N,0,0,12,0,21
STL,12,22.0,13.0,0,N,0,0,0,0,0
MEM,11,10.0,1.0,0,N,0,0,0,0,0
EWR,4,1.0,-13.0,0,N,0,0,0,0,0
DFW,11,0.0,-6.0,0,N,0,0,0,0,0
DEN,10,-1.0,6.0,0,N,0,0,0,0,0
ORD,1,-3.0,-18.0,0,N,0,0,0,0,0
ORD,3,-7.0,-25.0,0,N,0,0,0,0,0
CLT,4,-6.0,-6.0,0,N,0,0,0,0,0
DTW,4,-5.0,-28.0,0,N,0,0,0,0,0
EWR,7,2.0,4.0,0,N,0,0,0,0,0
GSO,1,-8.0,-29.0,0,N,0,0,0,0,0
DCA,3,-7.0,-14.0,0,N,0,0,0,0,0
SFO,10,-6.0,-19.0,0,N,0,0,0,0,0
EWR,1,-8.0,-9.0,0,N,0,0,0,0,0
ATL,12,123.0,107.0,0,N,10,0,0,0,97
HYS,10,-3.0,-2.0,0,N,0,0,0,0,0
LAS,11,-9.0,-25.0,0,N,0,0,0,0,0
DFW,1,-2.0,1.0,0,N,0,0,0,0,0
PHX,2,-6.0,-8.0,0,N,0,0,0,0,0
SLC,1,-7.0,-30.0,0,N,0,0,0,0,0
DFW,8,-1.0,-8.0,0,N,0,0,0,0,0
JFK,4,-5.0,-11.0,0,N,0,0,0,0,0
BWI,10,9.0,1.0,0,N,0,0,0,0,0
IND,12,74.0,54.0,0,N,16,0,1,0,37
BDL,6,-12.0,-25.0,0,N,0,0,0,0,0
CRW,8,-1.0,-10.0,0,N,0,0,0,0,0
LAS,11,-8.0,-20.0,0,N,0,0,0,0,0
DFW,6,1.0,-6.0,0,N,0,0,0,0,0
CLT,4,-2.0,35.0,0,N,0,0,35,0,0
BDL,5,-5.0,-17.0,0,N,0,0,0,0,0
HNL,9,-6.0,-26.0,0,N,0,0,0,0,0
MIA,2,2.0,0.0,0,N,0,0,0,0,0
DTW,5,-10.0,-18.0,0,N,0,0,0,0,0
SNA,6,-5.0,-21.0,0,N,0,0,0,0,0
CHS,10,-5.0,-17.0,0,N,0,0,0,0,0
DAY,9,-7.0,-22.0,0,N,0,0,0,0,0
SAN,6,1.0,-4.0,0,N,0,0,0,0,0
DEN,5,22.0,19.0,0,N,11,0,0,0,8
BOS,1,36.0,8.0,0,N,0,0,0,0,0
TPA,5,-7.0,-18.0,0,N,0,0,0,0,0
CVG,5,132.0,120.0,0,N,0,0,0,0,120
DFW,3,-5.0,23.0,0,N,0,0,23,0,0
CMI,9,2.0,1.0,0,N,0,0,0,0,0
DEN,7,156.0,142.0,0,N,0,0,0,0,142
DEN,8,-10.0,-24.0,0,N,0,0,0,0,0
ATL,9,-3.0,13.0,0,N,0,0,0,0,0
AUS,5,44.0,36.0,0,N,0,0,0,0,36
PNS,3,-3.0,-12.0,0,N,0,0,0,0,0
ATL,10,-3.0,-2.0,0,N,0,0,0,0,0
CMH,3,33.0,15.0,0,N,0,0,0,0,15
DCA,1,-4.0,5.0,0,N,0,0,0,0,0
ATL,3,-1.0,-13.0,0,N,0,0,0,0,0
SNA,2,-7.0,0.0,0,N,0,0,0,0,0
SEA,5,-8.0,-28.0,0,N,0,0,0,0,0
LGB,10,2.0,-5.0,0,N,0,0,0,0,0
MIA,2,-5.0,-3.0,0,N,0,0,0,0,0
BWI,3,33.0,24.0,0,N,0,0,0,0,24
MCO,3,-1.0,5.0,0,N,0,0,0,0,0
ABE,8,5.0,-6.0,0,N,0,0,0,0,0
DEN,9,-2.0,-3.0,0,N,0,0,0,0,0
OGG,7,-5.0,-2.0,0,N,0,0,0,0,0
DFW,10,12.0,0.0,0,N,0,0,0,0,0
BOS,10,-5.0,-17.0,0,N,0,0,0,0,0
MCO,9,0.0,-8.0,0,N,0,0,0,0,0
CVG,9,-5.0,-15.0,0,N,0,0,0,0,0
IND,6,-5.0,-6.0,0,N,0,0,0,0,0
KOA,2,3.0,-13.0,0,N,0,0,0,0,0
MDW,6,-4.0,-8.0,0,N,0,0,0,0,0
PHX,8,-9.0,-16.0,0,N,0,0,0,0,0
DFW,2,-4.0,-1.0,0,N,0,0,0,0,0
BOS,6,-1.0,0.0,0,N,0,0,0,0,0
TLH,3,-10.0,-19.0,0,N,0,0,0,0,0
PDX,10,-6.0,-6.0,0,N,0,0,0,0,0
ORD,8,6.0,-8.0,0,N,0,0,0,0,0
MSY,10,-1.0,-3.0,0,N,0,0,0,0,0
SEA,1,29.0,18.0,0,N,18,0,0,0,0
SAT,11,-3.0,-14.0,0,N,0,0,0,0,0
SEA,9,29.0,23.0,0,N,23,0,0,0,0
ORD,9,3.0,-26.0,0,N,0,0,0,0,0
DEN,12,44.0,32.0,0,N,6,0,0,0,26
MCO,9,26.0,22.0,0,N,22,0,0,0,0
ORD,10,-6.0,-15.0,0,N,0,0,0,0,0
BNA,11,-10.0,-35.0,0,N,0,0,0,0,0
IAD,10,-4.0,10.0,0,N,0,0,0,0,0
MSY,7,-5.0,-12.0,0,N,0,0,0,0,0
MCO,5,5.0,-2.0,0,N,0,0,0,0,0
ATL,9,-6.0,-13.0,0,N,0,0,0,0,0
ABQ,3,8.0,-8.0,0,N,0,0,0,0,0
CHS,8,-2.0,-6.0,0,N,0,0,0,0,0
CVG,6,0.0,-4.0,0,N,0,0,0,0,0
ATL,6,19.0,12.0,0,N,0,0,0,0,0
DEN,1,0.0,8.0,0,N,0,0,0,0,0
SGF,10,-9.0,-9.0,0,N,0,0,0,0,0
IND,11,-5.0,-15.0,0,N,0,0,0,0,0
ATL,9,46.0,37.0,0,N,2,0,0,0,35
BNA,7,186.0,186.0,0,N,0,0,0,0,186
LGA,10,1.0,-14.0,0,N,0,0,0,0,0
SDF,12,-1.0,-16.0,0,N,0,0,0,0,0
OMA,12,-4.0,-8.0,0,N,0,0,0,0,0
ANC,2,1.0,-35.0,0,N,0,0,0,0,0
KOA,10,-3.0,-23.0,0,N,0,0,0,0,0
DTW,6,142.0,133.0,0,N,133,0,0,0,0
TPA,6,-2.0,-11.0,0,N,0,0,0,0,0
PHX,7,119.0,106.0,0,N,2,0,0,0,104
ORD,2,-4.0,-10.0,0,N,0,0,0,0,0
COS,7,-7.0,-6.0,0,N,0,0,0,0,0
DCA,3,25.0,23.0,0,N,15,0,0,0,8
SNA,2,-2.0,-27.0,0,N,0,0,0,0,0
LGB,3,-4.0,-12.0,0,N,0,0,0,0,0
ATL,5,5.0,11.0,0,N,0,0,0,0,0
SAN,12,0.0,6.0,0,N,0,0,0,0,0
MKE,12,-8.0,-5.0,0,N,0,0,0,0,0
ELP,8,-6.0,-14.0,0,N,0,0,0,0,0
ORD,12,-5.0,-27.0,0,N,0,0,0,0,0
LAX,2,0.0,-6.0,0,N,0,0,0,0,0
DAL,9,37.0,34.0,0,N,15,0,0,0,19
ITO,10,-3.0,-5.0,0,N,0,0,0,0,0
SAN,2,0.0,-23.0,0,N,0,0,0,0,0
DFW,7,-1.0,0.0,0,N,0,0,0,0,0
BNA,3,3.0,12.0,0,N,0,0,0,0,0
CMH,10,-9.0,-15.0,0,N,0,0,0,0,0
LFT,1,125.0,119.0,0,N,0,0,0,0,119
LGA,9,-5.0,-14.0,0,N,0,0,0,0,0
CLT,12,-4.0,-6.0,0,N,0,0,0,0,0
MSP,2,-3.0,-29.0,0,N,0,0,0,0,0
MSP,1,2.0,20.0,0,N,2,0,18,0,0
SEA,11,-10.0,-18.0,0,N,0,0,0,0,0
DEN,6,10.0,2.0,0,N,0,0,0,0,0
SJC,6,-5.0,-9.0,0,N,0,0,0,0,0
CWA,11,-5.0,-13.0,0,N,0,0,0,0,0
TPA,7,76.0,70.0,0,N,0,68,0,0,2
CLT,3,11.0,-8.0,0,N,0,0,0,0,0
ROA,12,-1.0,-15.0,0,N,0,0,0,0,0
JAX,10,-2.0,-13.0,0,N,0,0,0,0,0
ATL,9,-12.0,-25.0,0,N,0,0,0,0,0
SEA,7,34.0,30.0,0,N,30,0,0,0,0
BDL,4,-3.0,-12.0,0,N,0,0,0,0,0
JFK,1,2.0,1.0,0,N,0,0,0,0,0
HRL,8,-4.0,-19.0,0,N,0,0,0,0,0
BWI,5,0.0,-10.0,0,N,0,0,0,0,0
LAS,6,-1.0,-2.0,0,N,0,0,0,0,0
ECP,5,1.0,5.0,0,N,0,0,0,0,0
MIA,2,-1.0,-1.0,0,N,0,0,0,0,0
SFO,9,-2.0,-6.0,0,N,0,0,0,0,0
TYR,7,11.0,3.0,0,N,0,0,0,0,0
ABQ,6,,,1,B,0,0,0,0,0
LAX,11,0.0,-16.0,0,N,0,0,0,0,0
SLC,1,25.0,-5.0,0,N,0,0,0,0,0
CHS,7,-20.0,-29.0,0,N,0,0,0,0,0
LGA,1,,,1,B,0,0,0,0,0
SBN,3,-4.0,-21.0,0,N,0,0,0,0,0
LAX,2,71.0,36.0,0,N,21,0,0,0,15
MCI,8,-3.0,-8.0,0,N,0,0,0,0,0
SAN,1,13.0,11.0,0,N,0,0,0,0,0
ATL,12,-3.0,-13.0,0,N,0,0,0,0,0
SLC,12,3.0,-13.0,0,N,0,0,0,0,0
MSY,4,7.0,-6.0,0,N,0,0,0,0,0
ORD,5,14.0,22.0,0,N,13,0,8,0,1
DCA,10,-10.0,-5.0,0,N,0,0,0,0,0
ATL,1,44.0,38.0,0,N,25,0,0,0,13
BWI,11,-3.0,-54.0,0,N,0,0,0,0,0
CMH,12,0.0,-8.0,0,N,0,0,0,0,0
ORD,8,254.0,229.0,0,N,0,0,0,0,229
MIA,11,46.0,35.0,0,N,1,0,0,0,34
ATL,8,-4.0,-10.0,0,N,0,0,0,0,0
FLL,9,19.0,39.0,0,N,0,0,20,0,19
SJU,4,191.0,204.0,0,N,1,0,13,0,190
ORD,3,1.0,-17.0,0,N,0,0,0,0,0
XNA,4,5.0,7.0,0,N,0,0,0,0,0
IAH,12,3.0,-1.0,0,N,0,0,0,0,0
SJC,6,2.0,-19.0,0,N,0,0,0,0,0
LAS,4,-8.0,-21.0,0,N,0,0,0,0,0
GRR,12,-18.0,-26.0,0,N,0,0,0,0,0
ATL,6,-3.0,-8.0,0,N,0,0,0,0,0
DCA,7,3.0,-17.0,0,N,0,0,0,0,0
ORD,10,36.0,14.0,0,N,0,0,0,0,0
GRR,4,-5.0,-16.0,0,N,0,0,0,0,0
SEA,5,8.0,-3.0,0,N,0,0,0,0,0
HOU,1,-6.0,-21.0,0,N,0,0,0,0,0
CLE,10,-5.0,-14.0,0,N,0,0,0,0,0
MSP,10,-10.0,-24.0,0,N,0,0,0,0,0
LAS,11,-7.0,-17.0,0,N,0,0,0,0,0
SLC,3,1.0,-12.0,0,N,0,0,0,0,0
IAH,12,29.0,31.0,0,N,0,0,2,0,29
ABQ,12,-4.0,14.0,0,N,0,0,0,0,0
DEN,8,-2.0,-9.0,0,N,0,0,0,0,0
GTF,1,9.0,6.0,0,N,0,0,0,0,0
ICT,9,-3.0,0.0,0,N,0,0,0,0,0
ORD,1,-3.0,-15.0,0,N,0,0,0,0,0
LAS,4,-8.0,-18.0,0,N,0,0,0,0,0
TPA,3,8.0,4.0,0,N,0,0,0,0,0
JFK,4,-8.0,-20.0,0,N,0,0,0,0,0
ACT,11,-1.0,-1.0,0,N,0,0,0,0,0
DCA,5,-7.0,-17.0,0,N,0,0,0,0,0
DFW,7,1.0,-12.0,0,N,0,0,0,0,0
FAT,7,-3.0,-12.0,0,N,0,0,0,0,0
LAX,2,-7.0,-2.0,0,N,0,0,0,0,0
ATL,10,-10.0,-8.0,0,N,0,0,0,0,0
CLT,6,-2.0,-1.0,0,N,0,0,0,0,0
DFW,6,68.0,62.0,0,N,6,0,0,0,56
CVG,4,27.0,27.0,0,N,9,0,0,0,18
FLL,10,-4.0,-18.0,0,N,0,0,0,0,0
LGA,12,74.0,49.0,0,N,49,0,0,0,0
IAH,11,-1.0,-3.0,0,N,0,0,0,0,0
ATL,7,,,1,A,0,0,0,0,0
PHX,10,-8.0,-14.0,0,N,0,0,0,0,0
DAL,12,-3.0,-18.0,0,N,0,0,0,0,0
SFB,5,-9.0,-17.0,0,N,0,0,0,0,0
PHX,12,23.0,5.0,0,N,0,0,0,0,0
ATL,11,-3.0,16.0,0,N,0,0,16,0,0
HOU,5,-1.0,-26.0,0,N,0,0,0,0,0
ORD,4,-7.0,-13.0,0,N,0,0,0,0,0
ATL,10,-1.0,-10.0,0,N,0,0,0,0,0
CRP,11,-11.0,-3.0,0,N,0,0,0,0,0
GRR,3,-12.0,-38.0,0,N,0,0,0,0,0
MDW,6,0.0,-6.0,0,N,0,0,0,0,0
DFW,9,-6.0,-19.0,0,N,0,0,0,0,0
CLT,10,-4.0,-23.0,0,N,0,0,0,0,0
MSP,2,-3.0,-31.0,0,N,0,0,0,0,0
SFO,3,84.0,57.0,0,N,57,0,0,0,0
HPN,12,9.0,12.0,0,N,0,0,0,0,0
MCO,9,-1.0,-13.0,0,N,0,0,0,0,0
PHL,11,-12.0,8.0,0,N,0,0,0,0,0
SNA,6,4.0,-13.0,0,N,0,0,0,0,0
BOS,5,38.0,40.0,0,N,9,0,2,0,29
DCA,4,2.0,-5.0,0,N,0,0,0,0,0
AGS,5,-5.0,-24.0,0,N,0,0,0,0,0
SEA,4,15.0,26.0,0,N,15,0,11,0,0
DEN,7,1.0,0.0,0,N,0,0,0,0,0
ORD,9,3.0,-7.0,0,N,0,0,0,0,0
RDU,10,-2.0,-2.0,0,N,0,0,0,0,0
ORD,10,96.0,83.0,0,N,83,0,0,0,0
SGF,11,6.0,-1.0,0,N,0,0,0,0,0
PDX,10,20.0,14.0,0,N,0,0,0,0,0
OAK,11,-1.0,8.0,0,N,0,0,0,0,0
GRR,3,-4.0,-5.0,0,N,0,0,0,0,0
LAS,12,26.0,22.0,0,N,22,0,0,0,0
EWR,12,-7.0,-37.0,0,N,0,0,0,0,0
SMF,4,-3.0,0.0,0,N,0,0,0,0,0
PHX,11,11.0,-3.0,0,N,0,0,0,0,0
DTW,6,-10.0,-18.0,0,N,0,0,0,0,0
JFK,10,-5.0,-28.0,0,N,0,0,0,0,0
DSM,5,-4.0,-10.0,0,N,0,0,0,0,0
SJU,4,-11.0,-11.0,0,N,0,0,0,0,0
CLT,2,-8.0,-8.0,0,N,0,0,0,0,0
MDW,1,-6.0,-26.0,0,N,0,0,0,0,0
TUS,8,-8.0,-3.0,0,N,0,0,0,0,0
PHX,4,-3.0,-23.0,0,N,0,0,0,0,0
JFK,6,-11.0,-10.0,0,N,0,0,0,0,0
MIA,12,119.0,85.0,0,N,0,0,85,0,0
TUL,12,-6.0,-6.0,0,N,0,0,0,0,0
LAX,11,-8.0,-11.0,0,N,0,0,0,0,0
ORD,4,-2.0,-11.0,0,N,0,0,0,0,0
BNA,9,3.0,2.0,0,N,0,0,0,0,0
ORD,1,21.0,47.0,0,N,0,21,26,0,0
SYR,5,-11.0,-26.0,0,N,0,0,0,0,0
DEN,10,-1.0,-10.0,0,N,0,0,0,0,0
DCA,8,-8.0,-10.0,0,N,0,0,0,0,0
AUS,3,40.0,64.0,0,N,0,0,64,0,0
MFE,12,51.0,59.0,0,N,51,0,8,0,0
ORD,6,1.0,-9.0,0,N,0,0,0,0,0
BNA,6,25.0,36.0,0,N,5,0,11,0,20
AUS,4,-6.0,3.0,0,N,0,0,0,0,0
CVG,6,124.0,132.0,0,N,0,0,132,0,0
IND,4,-6.0,-22.0,0,N,0,0,0,0,0
MFR,1,-25.0,-24.0,0,N,0,0,0,0,0
CMH,5,1.0,-11.0,0,N,0,0,0,0,0
DAY,10,-10.0,-22.0,0,N,0,0,0,0,0
HNL,10,-8.0,-15.0,0,N,0,0,0,0,0
BOI,9,-4.0,-5.0,0,N,0,0,0,0,0
IAH,8,17.0,-1.0,0,N,0,0,0,0,0
MCI,4,-4.0,-11.0,0,N,0,0,0,0,0
LAS,6,-4.0,-9.0,0,N,0,0,0,0,0
STL,10,9.0,-11.0,0,N,0,0,0,0,0
ORD,3,11.0,16.0,0,N,6,0,5,0,5
LAX,9,-5.0,-15.0,0,N,0,0,0,0,0
